"amfiteatrov_knyazhna" "amfiteatrov_sovest" "andreev_gubernator" "andreev_sashka" "bely_golub" "bely_peterburg" "chekhov_duel" "chekhov_rasskaz" "gorky_thoma" "gorky_troe" "korolenko_bez" "korolenko_obshchestve" "kuprin_poedinok" "kuprin_yama" "mamin_gnezdo" "solovyev_posolstvo" "solovyev_rozenkreytser" "tolstoy_murat"
"будет" 0.114040943480196 0.142827524246124 0.0861842844830816 0.0786442350691607 0.0857881367262356 0.0740228294707714 0.169237779079607 0.0870800678307897 0.124048637403249 0.102072571108483 0.0968724052034321 0.0390581408324964 0.0986090152545158 0.0817065630244678 0.133679326885272 0.120562465681476 0.116699581933366 0.123751933623963
"над" 0.0681464174454829 0.0668064226312516 0.104919998501143 0.0956067171429012 0.208342617763715 0.198547215496368 0.0455640174445095 0.0481231953801732 0.109834731034126 0.0746872471525487 0.177599409539625 0.178551500948555 0.0761978754239441 0.05962370815299 0.0494276502769072 0.0465538233819562 0.0961809741209059 0.0337505273519899
"тут" 0.0570204717400979 0.0529844041558202 0.0693221418668265 0.104858980092214 0.181603458264629 0.206848841231408 0.0618368808175487 0.0985379714927357 0.0788225716833142 0.0846455467728885 0.122243749423379 0.0781162816649928 0.0448222796611436 0.0541029944351206 0.0584144957817994 0.115787714565378 0.070532714355331 0.0815637744339755
"сам" 0.150200267022697 0.0598954133935359 0.134897140930041 0.129531681290382 0.125896875974865 0.098235904531304 0.0488185901191174 0.0435400339153948 0.0762382250707465 0.0821559718678036 0.0945659193652551 0.0948554848789198 0.0971149392658111 0.0872272767423373 0.0887450993608106 0.134886719029771 0.0923337351560697 0.0843763183799747
"аполлонович" 0.00139074321317312 0 0 0 0 0.820477343479765 0 0 0 0 0 0 0 0 0 0 0 0
"точно" 0.0653649310191366 0.0668064226312516 0.161127140555327 0.117195330691298 0.0523641873523776 0.0622621930127983 0.0488185901191174 0.0366652917182272 0.109834731034126 0.124478745254248 0.126856721099732 0.111594688092847 0.265945525989452 0.144642699408179 0.181983621474067 0.0179053166853678 0.0179537818359024 0.0253128955139924
"того" 0.0834445927903872 0.0806284411066829 0.0487128564469592 0.342333729124582 0.0869022683720308 0.0588031822898651 0.0618368808175487 0.0710390027040653 0.0749460517644626 0.0622393726271239 0.0761140326598395 0.0613770784510657 0.0687274954804201 0.104893560639519 0.0674013412866916 0.109819275670256 0.120546820898202 0.146252285191956
"этот" 0.0514574988874054 0.115183487295261 0.076816427474051 0.0848124103687027 0.0601631088729444 0.159806295399516 0.07485517151598 0.0733305834364545 0.0555634521702051 0.0684633098898363 0.126856721099732 0.100435219283562 0.0911386353109919 0.0861231339987634 0.10334872330626 0.0871392078687898 0.142347841698941 0.090001406271973
"своей" 0.0723186470850022 0.0875394503443986 0.0749428560722449 0.127989637465497 0.0646196354561255 0.0359737115185057 0.0520731627937252 0.0549979375773409 0.0930364780524364 0.0871351216779735 0.115324291908848 0.0781162816649928 0.0747037994352393 0.100476989665224 0.19097046697896 0.0954950223219615 0.161584036523122 0.126564477569962
"нибудь" 0.0820538495772141 0.122094496532977 0.121782141117398 0.0601397091705346 0.0133695797495432 0.0359737115185057 0.110655470936666 0.155827489802466 0.107250384421559 0.105806933466111 0.149921579481502 0.111594688092847 0.0941267872884015 0.174454553484675 0.149406306518833 0.0632654522882995 0.0679678883787735 0.0281254394599916
"уж" 0.136292834890966 0.122094496532977 0.0262299996252857 0.120279418341069 0.110299032933731 0.0927014873746109 0.0650914534921565 0.0504147761125624 0.112419077646694 0.0647289475322089 0.048436202601716 0.0613770784510657 0.0717156474578297 0.089435562229485 0.102225367618149 0.139661470145869 0.0769447792967247 0.0253128955139924
"надо" 0.123776145972408 0.177382570434702 0.0412185708397347 0.135699856589924 0.0467935291234012 0.0505015565548253 0.126928334309705 0.0779137449012329 0.164106009898048 0.136926619779673 0.0599686317926008 0.0390581408324964 0.0507985836159627 0.0861231339987634 0.00674013412866916 0.105044524554158 0.0987458000974634 0.151877373083954
"перед" 0.0528482421005785 0.0299477066967679 0.0711957132686327 0.0431772270967941 0.106956637996346 0.114839156001384 0.10414632558745 0.0687474219716761 0.0348886792696636 0.0497914981016991 0.0945659193652551 0.0725365472603504 0.0956208632771063 0.0750817065630245 0.0606612071580224 0.14801728459904 0.212880556054272 0.0928139502179722
"свою" 0.0959612817089453 0.0783247713607777 0.0487128564469592 0.0570556215207636 0.0902446633094166 0.10930473884469 0.0976371802382347 0.0847884870984005 0.0516869322513536 0.0684633098898363 0.0899529476889012 0.0669568128557081 0.0522926596046675 0.0552071371786945 0.11795234725171 0.099076085659035 0.143630254687219 0.090001406271973
"ней" 0.0625834445927904 0.0829321108525882 0.0355978566343163 0.0339249641474811 0.114755559516913 0.0698720166032515 0.0911280348890191 0.0916632292955681 0.153768623447777 0.141905769589843 0.0622751176307777 0.0836960160696351 0.0552808115820771 0.100476989665224 0.108965501746818 0.0525222622770788 0.101310626074021 0.0478132470819857
"всё" 0.00417222963951936 0 0.00374714280361225 0.00308408764977101 0 0 0.292911540714704 0.217700169576974 0.440631097442789 0.507873280637331 0 0 0 0.0143538556664606 0.00112335568811153 0 0.00128241298827875 0.210940795949937
"дело" 0.130729862038273 0.110576147803451 0.0430921422415408 0.0385510956221376 0.0534783189981728 0.0657212037357316 0.0488185901191174 0.0435400339153948 0.121464290790681 0.0585050102694965 0.10609834855614 0.0390581408324964 0.0388459757063244 0.0927479904602067 0.150529662206945 0.152792035715138 0.0564261714842648 0.0956264941639713
"здесь" 0.069537160658656 0.0253403672049575 0.0412185708397347 0.0462613147465651 0.0980435848299835 0.130750605326877 0.0683460261667643 0.0870800678307897 0.0206747729005414 0.0398331984813593 0.207583725435926 0.106014953688204 0.0642452675143058 0.0960604186909284 0.0775115424796953 0.107431900112207 0.121829233886481 0.053438334973984
"совсем" 0.069537160658656 0.0668064226312516 0.0730692846704388 0.140325988064581 0.0178261063327243 0.00899342787962643 0.0195274360476469 0.0504147761125624 0.0426417191073667 0.0385884110288168 0.108404834394317 0.050217609641781 0.0747037994352393 0.121455701793128 0.146036239454498 0.208895361329291 0.166713688476237 0.0450007031359865
"один" 0.0667556742323097 0.0645027528853464 0.164874283358939 0.0740181035945042 0.0467935291234012 0.0456589415427188 0.0943826075636269 0.0595810990421193 0.0762382250707465 0.0746872471525487 0.119937263585202 0.0836960160696351 0.124008307062497 0.0772899920501722 0.0595378514699109 0.0716212667414711 0.110287516991972 0.146252285191956
"какой" 0.0764908767245216 0.0852357805984934 0.0861842844830816 0.0863544541935882 0.0568207139355586 0.0684884123140782 0.0943826075636269 0.0527063568449516 0.0762382250707465 0.0821559718678036 0.108404834394317 0.0390581408324964 0.10309124322063 0.108205988870241 0.0966085891775913 0.0775897056365937 0.0782271922850035 0.0281254394599916
"руки" 0.0667556742323097 0.0668064226312516 0.136770712331847 0.0647658406451911 0.0857881367262356 0.0726392251815981 0.110655470936666 0.0893716485631789 0.108542557727842 0.0921142714881434 0.0645816034689547 0.0892757504742774 0.0941267872884015 0.0783941347937461 0.0730181197272492 0.0549096378351278 0.0410372156249198 0.0928139502179722
"всех" 0.0472852692478861 0.071413762123062 0.123655712519204 0.0601397091705346 0.0545924506439681 0.0560359737115185 0.07485517151598 0.0297905495210596 0.0814069182958818 0.0933590589406859 0.0668880893071317 0.033478406427854 0.0791860274013536 0.112622559844537 0.129185904132826 0.0859455200897653 0.0974633871091846 0.0815637744339755
"опять" 0.0472852692478861 0.0645027528853464 0.0749428560722449 0.0601397091705346 0.0913587949552119 0.0920096852300242 0.0943826075636269 0.0985379714927357 0.032304332657096 0.0348540486711894 0.258326413875819 0.150652828925343 0.125502383051202 0.0861231339987634 0.0438108718363495 0.0632654522882995 0.0359075636718049 0.143439741245957
"них" 0.0639741878059635 0.0668064226312516 0.0918049986885 0.0308408764977101 0.0746468202682829 0.0505015565548253 0.0585823081429408 0.0504147761125624 0.182196436186021 0.100827783655941 0.0899529476889012 0.111594688092847 0.0941267872884015 0.0783941347937461 0.0561677844055763 0.0943013345429369 0.0769447792967247 0.0646885107579806
"эти" 0.034768580329328 0.0414660554262941 0.0974257128939184 0.0447192709216796 0.0568207139355586 0.10722933241093 0.0488185901191174 0.0733305834364545 0.0839912649084495 0.0560154353644115 0.0830334901743703 0.128333891306774 0.062751191525601 0.0728734210758767 0.0718947640391377 0.11101296344928 0.147477493652056 0.0675010547039798
"нее" 0.0848353360035603 0.117487157041167 0.0412185708397347 0.0400931394470231 0.0980435848299835 0.051193358699412 0.113910043611274 0.132911682478574 0.153768623447777 0.00248957490508496 0.050742688439893 0.050217609641781 0.0597630395481914 0.128080558254571 0.0584144957817994 0.0799770811946427 0.103875452050578 0.0281254394599916
"тем" 0.0917890520694259 0.115183487295261 0.0281035710270918 0.0601397091705346 0.0490217924149918 0.0760982359045313 0.055327735468333 0.0687474219716761 0.0607321453953404 0.0336092612186469 0.0784205184980164 0.195290704162482 0.0388459757063244 0.0441657097429556 0.120199058627933 0.107431900112207 0.129523711816153 0.115314301785965
"при" 0.102914997774811 0.0737174318689673 0.076816427474051 0.0709340159447332 0.0512500557065823 0.0899342787962643 0.0520731627937252 0.105412713689903 0.0633164920079081 0.0348540486711894 0.0738075468216625 0.117174422497489 0.0642452675143058 0.0817065630244678 0.0718947640391377 0.0895265834268389 0.0923337351560697 0.0562508789199831
"потому" 0.0959612817089453 0.112879817549356 0.0449657136433469 0.012336350599084 0.0635055038103302 0.0927014873746109 0.10414632558745 0.0664558412392869 0.0503947589450697 0.0398331984813593 0.0922594335270781 0.0892757504742774 0.0552808115820771 0.0761858493065984 0.133679326885272 0.0572970133931769 0.070532714355331 0.112501757839966
"тоже" 0.0709279038718291 0.0529844041558202 0.0599542848577959 0.0462613147465651 0.079103346851464 0.0435835351089588 0.0520731627937252 0.0824969063660113 0.120172117484397 0.168046306093235 0.122243749423379 0.100435219283562 0.0373518997176196 0.0673527073580072 0.107842146058707 0.0584907011722014 0.0397548026366411 0.0393756152439882
"николай" 0.0166889185580774 0 0 0.00771021912442752 0.00445652658318107 0.466966447595988 0.00976371802382347 0 0.00904521314398687 0 0 0 0 0 0.00786348981678069 0 0.157736797558286 0.120939389677964
"тогда" 0.0556297285269248 0.0875394503443986 0.0861842844830816 0.0663078844700766 0.0657337671019208 0.0726392251815981 0.0325457267460782 0.0389568724506164 0.0904521314398687 0.083400759320346 0.0807270043361934 0.122754156902131 0.0806801033900584 0.069560992845155 0.0516743616531302 0.0501348867190298 0.109005104003693 0.0787512304879764
"люди" 0.0737093902981753 0.0598954133935359 0.112414284108367 0.0447192709216796 0.0657337671019208 0.025596679349706 0.0846188895398034 0.0824969063660113 0.16152166328548 0.109541295823738 0.15914752283421 0.0446378752371387 0.0597630395481914 0.0419574242558078 0.0730181197272492 0.064459140067324 0.0384723896483624 0.0421881591899873
"фома" 0.00139074321317312 0 0.157379997751714 0.0292988326728246 0 0 0 0 0.967837806406595 0 0 0 0 0.00110414274357389 0 0 0 0
"александр" 0.0820538495772141 0.0276440369508627 0 0.100232848617558 0.0211685012701101 0.193012798339675 0.0650914534921565 0 0 0 0 0 0.00448222796611436 0.00110414274357389 0 0.461957170482489 0.00256482597655749 0
"жизни" 0.0486760124610592 0.0760211016148725 0.0393449994379286 0.0755601474193897 0.045679397477606 0.0228294707713594 0.107400898262058 0.116870617351849 0.116295597565545 0.0771768220576337 0.050742688439893 0.0892757504742774 0.0702215714691249 0.0783941347937461 0.0449342275244611 0.0716212667414711 0.156454384570007 0.0562508789199831
"этом" 0.0222518914107699 0.0529844041558202 0.0861842844830816 0.0431772270967941 0.0345380810196533 0.0760982359045313 0.0846188895398034 0.0847884870984005 0.0245512928193929 0.0435675608389867 0.103791862717963 0.117174422497489 0.10309124322063 0.0828107057680417 0.085375032296476 0.0716212667414711 0.137218189745826 0.0618759668119814
"том" 0.058411214953271 0.0322513764426732 0.0468392850451531 0.0292988326728246 0.0947011898925977 0.0615703908682117 0.0878734622144113 0.0756221641688437 0.0413495458010828 0.0697080973423788 0.0899529476889012 0.050217609641781 0.041834127683734 0.0839148485116156 0.0718947640391377 0.10026977343806 0.0961809741209059 0.126564477569962
"илья" 0 0 0 0 0 0 0.00325457267460782 0 0.00516869322513536 1.02321528598992 0 0 0 0 0 0.00477475111609807 0 0
"говорил" 0.0403315531820205 0.0322513764426732 0.076816427474051 0.0478033585714506 0.0278532911448817 0.0214458664821861 0.0878734622144113 0.0802053256336221 0.17831991626717 0.154353644115267 0.0715010609834856 0.050217609641781 0.0717156474578297 0.0408532815122339 0.0741414754153608 0.0775897056365937 0.0525789325194286 0.10125158205597
"голову" 0.045894526034713 0.0645027528853464 0.0899314272866939 0.0493454023963361 0.0256250278532911 0.0387409200968523 0.0292911540714704 0.0641642605068977 0.118879944178113 0.16555673118815 0.0668880893071317 0.0725365472603504 0.0896445593222871 0.0485822807172511 0.0595378514699109 0.0429727600448827 0.0769447792967247 0.115314301785965
"нас" 0.105696484201157 0.0691100923771568 0.0936785700903061 0.0539715338709926 0.0612772405187397 0.037357315807679 0.0585823081429408 0.107704294422292 0.0452260657199344 0.0360988361237319 0.050742688439893 0.0725365472603504 0.0747037994352393 0.0662485646144333 0.0775115424796953 0.107431900112207 0.0692503013670522 0.0871888623259738
"который" 0.0556297285269248 0.0299477066967679 0.0955521414921123 0.0462613147465651 0.0211685012701101 0.023521272915946 0.0716005988413721 0.0779137449012329 0.0503947589450697 0.0360988361237319 0.143002121966971 0.0613770784510657 0.0747037994352393 0.103789417895946 0.195463889731406 0.0501348867190298 0.0487316935545923 0.0956264941639713
"жизнь" 0.0542389853137517 0.115183487295261 0.0449657136433469 0.0740181035945042 0.0423370025402202 0.0325147007955725 0.0846188895398034 0.126036940281406 0.125340810709532 0.0958486338457708 0.0322908017344773 0.033478406427854 0.0761978754239441 0.0673527073580072 0.0359473820195689 0.0453601356029317 0.120546820898202 0.0337505273519899
"больше" 0.0542389853137517 0.133612845262503 0.0674485704650204 0.0555135776958781 0.0568207139355586 0.0159114493254929 0.055327735468333 0.0733305834364545 0.0930364780524364 0.0759320346050912 0.050742688439893 0.0557973440464234 0.0747037994352393 0.0839148485116156 0.0707714083510262 0.109819275670256 0.0589909974608223 0.0562508789199831
"всегда" 0.0528482421005785 0.0852357805984934 0.0430921422415408 0.0508874462212216 0.0278532911448817 0.0249048772051193 0.0455640174445095 0.0733305834364545 0.0930364780524364 0.114520445633908 0.0322908017344773 0.0781162816649928 0.0881504833335823 0.130288843741719 0.0662779855985801 0.0584907011722014 0.0692503013670522 0.0956264941639713
