"fem_bez" "fem_knjazhna" "fem_mimochka" "fem_semeinye" "fem_zhena" "musc_kreytserova" "musc_polunoshchniki" "musc_slepoy" "musc_step" "musc_zoloto"
"начинал" 0 0 0 0.00291894100820222 0.009706853038245 0.00392510892177258 0 0.0188648736053468 0.00352224296431968 0.00612122473464491
"нашем" 0 0 0 0.00583788201640445 0 0.0471013070612709 0 0.00538996388724196 0 0
"нежели" 0.0148019948534603 0 0 0.00875682302460667 0 0 0 0 0 0
"ненависть" 0.00227722997745542 0 0 0.00291894100820222 0 0.0471013070612709 0 0 0 0.00122424494692898
"обед" 0 0 0.0121628607048378 0.00291894100820222 0.03882741215298 0.0117753267653177 0 0.00269498194362098 0.00704448592863936 0.00122424494692898
"обняла" 0.00113861498872771 0.00697982829622391 0 0.00583788201640445 0.01941370607649 0 0 0.00269498194362098 0.00704448592863936 0.00244848989385796
"объяснить" 0.00227722997745542 0.00232660943207464 0 0.00291894100820222 0 0 0 0.0161698916617259 0.00352224296431968 0.00489697978771593
"ожидать" 0.00455445995491085 0.00465321886414928 0 0.0175136460492133 0.01941370607649 0 0 0 0 0
"ожидая" 0.00227722997745542 0.00348991414811196 0 0.00291894100820222 0.01941370607649 0.0274757624524081 0 0 0.00352224296431968 0
"опустилась" 0.00910891990982169 0.00348991414811196 0 0.00875682302460667 0 0 0 0 0 0.00244848989385796
"отдохнуть" 0.00569307494363856 0.00116330471603732 0.00608143035241889 0.00291894100820222 0 0.00392510892177258 0.00344589937973811 0 0.00352224296431968 0.00489697978771593
"отношениях" 0 0 0.00608143035241889 0.0204325870574156 0.009706853038245 0.00785021784354516 0 0.00808494583086293 0 0.00122424494692898
"пара" 0.00683168993236627 0.00348991414811196 0.00304071517620944 0 0 0 0 0 0.010566728892959 0.00367273484078694
"перестань" 0 0 0 0.00583788201640445 0 0 0 0.00269498194362098 0 0.0159151843100768
"писал" 0 0 0.00304071517620944 0.00583788201640445 0.029120559114735 0.00785021784354516 0 0.00538996388724196 0.00352224296431968 0.00612122473464491
"плечу" 0.00113861498872771 0 0 0.00583788201640445 0 0.00392510892177258 0 0 0 0.0146909393631478
"побольше" 0.00341584496618313 0.00930643772829855 0.00304071517620944 0 0 0.00392510892177258 0.00344589937973811 0 0 0.00244848989385796
"поезд" 0 0 0.0334478669383039 0 0.01941370607649 0.0117753267653177 0 0 0 0
"пожалуста" 0 0.0186128754565971 0 0 0 0 0 0 0 0
"пойдем" 0 0 0.00608143035241889 0.00875682302460667 0 0 0 0.00538996388724196 0.010566728892959 0.00734546968157389
"покажу" 0.00455445995491085 0.00232660943207464 0 0 0 0 0 0 0.00352224296431968 0.0110182045223608
"положения" 0 0 0.00912214552862833 0.00291894100820222 0.009706853038245 0.0196255446088629 0.00689179875947622 0 0 0.00489697978771593
"положенія" 0.0136633798647325 0.00465321886414928 0 0 0 0 0 0 0 0
"положительно" 0.00683168993236627 0.00232660943207464 0.0182442910572567 0.00583788201640445 0 0 0 0 0 0
"пользуясь" 0.00455445995491085 0.00232660943207464 0 0.02627046907382 0 0 0 0 0 0.00122424494692898
"помнишь" 0.00113861498872771 0.00697982829622391 0 0 0.009706853038245 0 0 0.00808494583086293 0 0.00612122473464491
"помощь" 0.0102475348985494 0.00232660943207464 0.00304071517620944 0.00291894100820222 0 0 0 0.00269498194362098 0.00704448592863936 0
"попала" 0 0.00348991414811196 0 0 0.009706853038245 0 0.00689179875947622 0.00538996388724196 0.00352224296431968 0.00856971462850287
"поры" 0 0.00116330471603732 0.00304071517620944 0.00583788201640445 0 0 0.00689179875947622 0 0.00352224296431968 0.0110182045223608
"послушай" 0.00341584496618313 0.00232660943207464 0 0.00875682302460667 0 0 0 0.0134749097181049 0.00352224296431968 0.00244848989385796
"поставил" 0 0 0 0.00291894100820222 0 0 0 0 0.010566728892959 0.0146909393631478
"правъ" 0.0136633798647325 0.00465321886414928 0 0 0 0 0 0 0 0
"приданое" 0.00113861498872771 0.00116330471603732 0.00608143035241889 0.0116757640328089 0 0.00392510892177258 0.00689179875947622 0 0 0.00612122473464491
"присел" 0 0 0 0 0 0 0 0 0 0.0195879191508637
"приходила" 0.00227722997745542 0.00348991414811196 0 0.00291894100820222 0.029120559114735 0.00785021784354516 0 0.00808494583086293 0 0.00244848989385796
"пройти" 0.00113861498872771 0.00581652358018659 0.00912214552862833 0.00291894100820222 0 0.00392510892177258 0 0.00808494583086293 0 0.00244848989385796
"прочим" 0 0 0.00304071517620944 0.00875682302460667 0.009706853038245 0.00392510892177258 0 0.00269498194362098 0.00352224296431968 0.00979395957543185
"прочь" 0.00797030492109398 0.00116330471603732 0.00608143035241889 0 0 0.00392510892177258 0.0103376981392143 0.00269498194362098 0 0.00122424494692898
"пыль" 0.00227722997745542 0.00348991414811196 0.00304071517620944 0.00291894100820222 0 0 0 0.00269498194362098 0.0211334577859181 0.00244848989385796
"пятнадцать" 0.00341584496618313 0.00232660943207464 0.00912214552862833 0.00291894100820222 0 0 0 0.00269498194362098 0.00704448592863936 0.00489697978771593
"работала" 0.00113861498872771 0.00116330471603732 0 0.00583788201640445 0 0 0 0.00808494583086293 0 0.0110182045223608
"работали" 0 0.00116330471603732 0 0 0 0.00392510892177258 0 0 0 0.0171394292570057
"рассказал" 0 0 0.00608143035241889 0.00291894100820222 0.009706853038245 0.00392510892177258 0 0 0.00352224296431968 0.0122424494692898
"родителей" 0.00227722997745542 0.00465321886414928 0.0121628607048378 0 0 0.00785021784354516 0 0.00269498194362098 0.00704448592863936 0.00122424494692898
"роду" 0.00113861498872771 0.0116330471603732 0 0 0 0.00392510892177258 0.00689179875947622 0 0 0.00244848989385796
"самовар" 0 0 0.00304071517620944 0.0116757640328089 0 0 0.00344589937973811 0 0.0176112148215984 0.00612122473464491
"самыя" 0.0148019948534603 0.00348991414811196 0 0 0 0 0 0 0 0
"сашей" 0.0125247648760048 0.00348991414811196 0 0.00583788201640445 0 0 0 0 0 0
"свинью" 0 0 0 0 0 0 0 0 0 0.0195879191508637
"сделаю" 0 0 0 0.0145947050410111 0 0.0157004356870903 0.0137835975189524 0 0 0.00367273484078694
"семье" 0 0 0.00608143035241889 0.00291894100820222 0 0.00392510892177258 0.0103376981392143 0.00538996388724196 0 0.00856971462850287
"сердцемъ" 0.0125247648760048 0.00581652358018659 0 0 0 0 0 0 0 0
"сидѣть" 0.00455445995491085 0.0139596565924478 0 0 0 0 0 0 0 0
"силах" 0 0 0.0121628607048378 0.0175136460492133 0.009706853038245 0.0117753267653177 0 0.00269498194362098 0.00352224296431968 0
"служить" 0.00455445995491085 0.00697982829622391 0 0.00583788201640445 0 0 0.0137835975189524 0 0 0
"случаю" 0.00341584496618313 0.00232660943207464 0.0121628607048378 0.00583788201640445 0 0 0.00344589937973811 0 0.00704448592863936 0.00244848989385796
"слушай" 0.00227722997745542 0.00697982829622391 0 0 0 0 0.00344589937973811 0.00808494583086293 0 0.00489697978771593
"слышу" 0 0.00581652358018659 0 0 0 0.0117753267653177 0.0137835975189524 0.00269498194362098 0.00704448592863936 0.00122424494692898
"смехом" 0 0 0 0.0116757640328089 0.009706853038245 0 0.00344589937973811 0 0.0281779437145574 0.00244848989385796
"собственныхъ" 0.0182178398196434 0 0 0 0 0 0 0 0 0
"совестно" 0 0 0.00608143035241889 0 0 0.00392510892177258 0.00689179875947622 0 0.0140889718572787 0.00856971462850287
"солнца" 0 0.00465321886414928 0.00608143035241889 0.00875682302460667 0 0 0 0.0134749097181049 0.00704448592863936 0
"средства" 0.00569307494363856 0.00232660943207464 0.00304071517620944 0.0116757640328089 0 0.00785021784354516 0.00344589937973811 0.00269498194362098 0 0
"средство" 0.00227722997745542 0.00116330471603732 0.00304071517620944 0.0145947050410111 0 0.0117753267653177 0.00689179875947622 0 0 0.00244848989385796
"стаканъ" 0.0125247648760048 0.00581652358018659 0 0 0 0 0 0 0 0
"станции" 0 0 0.0182442910572567 0 0 0.0392510892177258 0 0 0 0
"старости" 0.00341584496618313 0.00581652358018659 0 0 0 0.00392510892177258 0 0 0.010566728892959 0.00489697978771593
"стихи" 0 0.0116330471603732 0.00608143035241889 0.00291894100820222 0.009706853038245 0 0 0 0.00352224296431968 0.00122424494692898
"страшное" 0.00227722997745542 0.00116330471603732 0.00304071517620944 0.00291894100820222 0 0.0274757624524081 0 0 0.00352224296431968 0.00367273484078694
"счастлив" 0 0 0.00304071517620944 0.0321083510902245 0.009706853038245 0 0 0 0.00352224296431968 0.00244848989385796
"течение" 0 0 0 0 0 0 0.00344589937973811 0.0134749097181049 0 0.0122424494692898
"тихая" 0.00113861498872771 0.00232660943207464 0.00304071517620944 0.00583788201640445 0 0 0 0.0134749097181049 0.0176112148215984 0
"тревожно" 0.00569307494363856 0.00348991414811196 0 0.0116757640328089 0 0 0 0.0107799277744839 0 0
"третий" 0 0 0.00608143035241889 0 0 0.0157004356870903 0.00689179875947622 0.00269498194362098 0.00704448592863936 0.00612122473464491
"тѣни" 0.0148019948534603 0.00348991414811196 0 0 0 0 0 0 0 0
"увидите" 0.00227722997745542 0.00814313301226123 0.00608143035241889 0.00583788201640445 0 0 0.00344589937973811 0 0.00352224296431968 0.00122424494692898
"увидишь" 0 0.00697982829622391 0 0.00291894100820222 0 0 0.0103376981392143 0.00269498194362098 0 0.00612122473464491
"удивилась" 0.00341584496618313 0.00697982829622391 0.00304071517620944 0.00583788201640445 0.009706853038245 0 0.00344589937973811 0 0.00352224296431968 0.00122424494692898
"удивлялся" 0.00113861498872771 0 0 0 0 0.00785021784354516 0 0.00538996388724196 0.00352224296431968 0.0122424494692898
"умѣла" 0.00569307494363856 0.0127963518764105 0 0 0 0 0 0 0 0
"упорно" 0.00910891990982169 0.00348991414811196 0 0.00291894100820222 0 0 0 0.00538996388724196 0 0.00244848989385796
"успел" 0 0 0 0.0116757640328089 0 0.00785021784354516 0 0.00269498194362098 0.010566728892959 0.00734546968157389
"ушелъ" 0.0125247648760048 0.00581652358018659 0 0 0 0 0 0 0 0
"уѣхалъ" 0.0102475348985494 0.00814313301226123 0 0 0 0 0 0 0 0
"форме" 0 0 0 0.00291894100820222 0.009706853038245 0 0.0103376981392143 0.0134749097181049 0 0.00734546968157389
"хо" 0.00455445995491085 0 0 0 0 0 0 0 0.0140889718572787 0.00979395957543185
"ходили" 0.00113861498872771 0.00814313301226123 0 0 0 0 0.00344589937973811 0.00269498194362098 0.00352224296431968 0.00612122473464491
"хозяйка" 0.00227722997745542 0.00697982829622391 0.00304071517620944 0.00875682302460667 0 0 0 0 0.010566728892959 0.00122424494692898
"холодный" 0.00455445995491085 0.00116330471603732 0.00608143035241889 0.0116757640328089 0 0 0 0.00808494583086293 0 0.00244848989385796
"хорошаго" 0.00797030492109398 0.0104697424443359 0 0 0 0 0 0 0 0
"цветы" 0 0 0.0121628607048378 0.0116757640328089 0.01941370607649 0 0.00689179875947622 0.00808494583086293 0.00352224296431968 0
"цѣлая" 0.015940609842188 0.00232660943207464 0 0 0 0 0 0 0 0
"четверть" 0.00683168993236627 0.00116330471603732 0 0.00291894100820222 0 0 0 0.00269498194362098 0.0140889718572787 0.00367273484078694
"чистое" 0.00227722997745542 0.00116330471603732 0.00608143035241889 0.00291894100820222 0 0 0 0 0.010566728892959 0.00856971462850287
"чувствует" 0 0 0.0243257214096756 0.00875682302460667 0 0.00392510892177258 0.00344589937973811 0.00538996388724196 0 0.00122424494692898
"чужія" 0.0125247648760048 0.00581652358018659 0 0 0 0 0 0 0 0
"шага" 0.00455445995491085 0.00465321886414928 0.00304071517620944 0.00291894100820222 0 0.00785021784354516 0.00689179875947622 0 0.00352224296431968 0.00122424494692898
"шептала" 0.00569307494363856 0.00348991414811196 0.00304071517620944 0.00583788201640445 0 0 0 0.00538996388724196 0.00352224296431968 0.00244848989385796
"шляпку" 0.00227722997745542 0.00581652358018659 0.0121628607048378 0.0145947050410111 0 0 0 0 0 0
"elle" 0 0.00348991414811196 0.0395292972907228 0 0 0 0 0 0 0
"барин" 0 0 0.0152035758810472 0.00291894100820222 0 0 0 0 0.010566728892959 0.00734546968157389
"бедный" 0 0 0.0152035758810472 0.0145947050410111 0 0 0.00344589937973811 0.00538996388724196 0.00352224296431968 0.00122424494692898
"бережно" 0.00455445995491085 0.00581652358018659 0 0.00291894100820222 0 0 0 0.00269498194362098 0 0.00489697978771593
"бричке" 0 0 0 0 0 0 0 0.00538996388724196 0.0457891585361558 0
"бросила" 0.00227722997745542 0.00232660943207464 0.00912214552862833 0.00875682302460667 0.009706853038245 0.00392510892177258 0.00344589937973811 0.00269498194362098 0 0.00122424494692898
"будущаго" 0.0148019948534603 0.00232660943207464 0 0 0 0 0 0 0 0
"бывают" 0 0 0.00608143035241889 0 0.009706853038245 0.00392510892177258 0.0172294968986906 0.00269498194362098 0.00704448592863936 0.00367273484078694
"важно" 0.00341584496618313 0.0104697424443359 0.00304071517620944 0 0.009706853038245 0 0 0 0 0.00122424494692898
"верит" 0 0 0.0152035758810472 0.0116757640328089 0 0.00785021784354516 0.00344589937973811 0 0 0.00367273484078694
"вернулись" 0.00569307494363856 0 0.0152035758810472 0 0.009706853038245 0 0 0.00808494583086293 0 0.00122424494692898
"веселее" 0 0 0.0212850062334661 0.00583788201640445 0.029120559114735 0 0.00344589937973811 0 0 0.00244848989385796
"взглядомъ" 0.015940609842188 0.00116330471603732 0 0 0 0 0 0 0 0
"видали" 0 0.00697982829622391 0 0 0.009706853038245 0.00785021784354516 0.00344589937973811 0 0.00704448592863936 0.00367273484078694
"вконец" 0 0 0 0 0.009706853038245 0 0 0 0 0.0171394292570057
"вошелъ" 0.00341584496618313 0.0139596565924478 0 0 0 0 0 0 0 0
"впечатления" 0 0 0.00304071517620944 0 0 0.00785021784354516 0 0.0296448013798308 0.00352224296431968 0
"всецѣло" 0.0170792248309157 0 0 0 0 0 0 0 0 0
"вскорѣ" 0 0.0174495707405598 0 0 0 0 0 0 0 0
"встали" 0 0.0151229613084851 0.00608143035241889 0 0 0 0 0 0 0
"входить" 0.00910891990982169 0.00581652358018659 0 0.00583788201640445 0 0 0 0 0 0
"выговорила" 0.0148019948534603 0.00232660943207464 0 0 0 0 0 0 0 0
"выдающийся" 0 0 0 0 0 0 0.0516884906960717 0 0 0
"выходил" 0 0 0.00304071517620944 0.00291894100820222 0 0.0117753267653177 0 0 0.00352224296431968 0.0110182045223608
"выходили" 0 0.00465321886414928 0 0 0.009706853038245 0.0117753267653177 0 0.00538996388724196 0.00704448592863936 0.00367273484078694
"выходило" 0 0.00116330471603732 0 0.00291894100820222 0 0.00392510892177258 0.00344589937973811 0.00269498194362098 0.00352224296431968 0.0110182045223608
"выходя" 0.00341584496618313 0.00814313301226123 0.00304071517620944 0.00291894100820222 0.009706853038245 0.00392510892177258 0 0.00269498194362098 0 0
"вѣрно" 0.00455445995491085 0.0127963518764105 0 0 0 0 0 0 0 0
"гимназіи" 0.0113861498872771 0.00581652358018659 0 0 0 0 0 0 0 0
"глупо" 0.00227722997745542 0.00348991414811196 0.00608143035241889 0 0 0.0117753267653177 0 0 0 0.00612122473464491
"глядеть" 0 0 0 0.00583788201640445 0 0.00392510892177258 0 0 0.0140889718572787 0.00979395957543185
"гляжу" 0 0.00465321886414928 0 0.00291894100820222 0 0 0.0103376981392143 0 0.0140889718572787 0.00367273484078694
"говор" 0 0 0.0121628607048378 0 0 0.00392510892177258 0 0.0269498194362098 0 0
"голосе" 0 0 0.00304071517620944 0.00583788201640445 0 0 0 0.0269498194362098 0.00352224296431968 0.00122424494692898
"гордость" 0.00569307494363856 0.00116330471603732 0.00608143035241889 0 0.009706853038245 0.00392510892177258 0.00344589937973811 0.00269498194362098 0 0.00367273484078694
"городъ" 0.00683168993236627 0.0104697424443359 0 0 0 0 0 0 0 0
"горячая" 0.00227722997745542 0.00116330471603732 0 0 0 0 0 0.0161698916617259 0.00352224296431968 0.00612122473464491
"готовы" 0.00569307494363856 0.00348991414811196 0.00304071517620944 0.00291894100820222 0 0 0 0 0.00704448592863936 0.00367273484078694
"дадут" 0 0 0.0152035758810472 0 0.009706853038245 0.00785021784354516 0.00344589937973811 0 0.00704448592863936 0.00489697978771593
"деревнѣ" 0.00341584496618313 0.0139596565924478 0 0 0 0 0 0 0 0
"днями" 0 0.00465321886414928 0.0152035758810472 0.00291894100820222 0.009706853038245 0 0 0.0107799277744839 0 0
"добро" 0.00227722997745542 0.0104697424443359 0 0 0 0.00785021784354516 0.00344589937973811 0 0 0.00122424494692898
"долга" 0.00683168993236627 0.00581652358018659 0.00304071517620944 0.00291894100820222 0 0 0 0.00269498194362098 0.00352224296431968 0
"дольше" 0.0102475348985494 0.00465321886414928 0 0 0.009706853038245 0 0 0.00269498194362098 0 0
"достоинства" 0.00797030492109398 0.00232660943207464 0.00608143035241889 0 0 0.00392510892177258 0 0 0.00704448592863936 0.00122424494692898
"друзей" 0.00797030492109398 0.00116330471603732 0.0152035758810472 0 0 0 0.00344589937973811 0 0 0.00122424494692898
