"author_duel" "author_dull" "author_palata" "author_step" "pseudo_barynya" "pseudo_drama" "pseudo_tsvety" "pseudo_victory"
"кончено" 0.00976721471593684 0 0.00617398283632772 0 0 0.00373343289154377 0 0.00404514380486226
"копейки" 0 0.00546776751052545 0 0.00704746467458332 0.0179436569172797 0.00373343289154377 0.00867227473766369 0
"крайне" 0.00325573823864561 0 0 0 0.0179436569172797 0 0.0260168242129911 0.00809028760972453
"красивую" 0.00325573823864561 0.00546776751052545 0 0.00352373233729166 0.0179436569172797 0.00373343289154377 0 0.00404514380486226
"краю" 0 0 0 0.02114239402375 0 0.00186671644577189 0 0
"кричит" 0.00325573823864561 0 0.0123479656726554 0.010571197011875 0 0.00186671644577189 0 0
"кружится" 0 0.00546776751052545 0.00617398283632772 0.0140949293491666 0 0.00186671644577189 0 0
"курс" 0.00651147647729123 0.00546776751052545 0.0123479656726554 0 0 0.00186671644577189 0 0.00404514380486226
"кухню" 0.00651147647729123 0.00546776751052545 0 0 0 0.00560014933731566 0.00867227473766369 0
"легкой" 0.00976721471593684 0 0 0 0 0.00373343289154377 0.00867227473766369 0.00404514380486226
"лежали" 0.00325573823864561 0 0.00617398283632772 0.00352373233729166 0.0179436569172797 0.00373343289154377 0.00867227473766369 0
"лекцию" 0 0.0109355350210509 0 0 0 0 0.0433613736883184 0
"лень" 0.00651147647729123 0.0109355350210509 0.00617398283632772 0 0 0.00373343289154377 0 0
"летом" 0.00325573823864561 0.00546776751052545 0.00617398283632772 0.00704746467458332 0 0.00373343289154377 0 0
"лечить" 0.00325573823864561 0.00546776751052545 0.00617398283632772 0 0 0.00186671644577189 0.0260168242129911 0
"ложись" 0 0 0 0.02114239402375 0 0.00186671644577189 0 0
"любопытство" 0.00325573823864561 0 0 0.010571197011875 0 0.00560014933731566 0 0
"маленького" 0.00325573823864561 0 0 0.00704746467458332 0 0.00186671644577189 0 0.0121354314145868
"марта" 0 0 0.0123479656726554 0 0 0 0.00867227473766369 0.0161805752194491
"массу" 0.00325573823864561 0.00546776751052545 0 0 0 0.00373343289154377 0.00867227473766369 0.00809028760972453
"мгновение" 0.00325573823864561 0 0.00617398283632772 0.010571197011875 0 0.00186671644577189 0.00867227473766369 0
"медальон" 0 0 0 0 0 0 0 0.0283160066340358
"мешает" 0 0.0164033025315764 0.00617398283632772 0 0 0.00373343289154377 0.00867227473766369 0
"мешал" 0.00976721471593684 0 0 0.010571197011875 0 0 0 0.00404514380486226
"мешать" 0 0 0.0185219485089831 0 0 0.00746686578308755 0 0
"миллиона" 0 0 0 0 0 0 0 0.0283160066340358
"михаила" 0 0.0218710700421018 0.0185219485089831 0 0 0 0 0
"мозг" 0.00325573823864561 0.00546776751052545 0 0.00352373233729166 0 0.00373343289154377 0 0.00809028760972453
"моими" 0 0.0109355350210509 0 0 0 0.00933358222885944 0 0
"мойсейка" 0 0 0.043217879854294 0 0 0 0 0
"молодое" 0.00651147647729123 0 0.0123479656726554 0 0 0.00373343289154377 0 0.00404514380486226
"молчала" 0.00325573823864561 0 0 0 0 0.00373343289154377 0.0260168242129911 0.00404514380486226
"москве" 0.00325573823864561 0 0.0123479656726554 0 0 0.00746686578308755 0 0
"мужику" 0 0 0 0 0 0.0130670151204032 0 0
"музыку" 0 0 0.00617398283632772 0.00704746467458332 0 0 0 0.0161805752194491
"мысленно" 0.00976721471593684 0 0 0 0 0.00560014933731566 0 0.00404514380486226
"мягким" 0 0 0.00617398283632772 0.00352373233729166 0 0.00560014933731566 0.0173445494753274 0
"надеть" 0.00651147647729123 0.00546776751052545 0 0 0.0179436569172797 0.00186671644577189 0.00867227473766369 0.00404514380486226
"назвал" 0 0 0 0 0 0.0112002986746313 0 0.00404514380486226
"найти" 0.00325573823864561 0.0109355350210509 0 0 0 0.00560014933731566 0 0.00404514380486226
"направо" 0.00325573823864561 0.00546776751052545 0 0.0140949293491666 0 0.00186671644577189 0 0
"настоящего" 0 0 0 0 0 0.00933358222885944 0 0.00809028760972453
"натура" 0.00651147647729123 0 0 0 0 0.00746686578308755 0 0.00404514380486226
"находил" 0.00651147647729123 0 0 0.00704746467458332 0 0.00560014933731566 0 0
"нашему" 0 0.0109355350210509 0 0 0.0179436569172797 0.00746686578308755 0 0
"недоразумение" 0.00325573823864561 0 0.0308699141816386 0 0 0.00186671644577189 0 0
"недостатки" 0.00976721471593684 0.0164033025315764 0 0 0 0 0.00867227473766369 0
"ненадолго" 0.00325573823864561 0.0218710700421018 0.00617398283632772 0 0 0 0.00867227473766369 0
"неприятно" 0.0130229529545825 0 0.00617398283632772 0 0 0.00373343289154377 0 0
"несчастна" 0.00325573823864561 0 0 0 0 0.00560014933731566 0 0.0121354314145868
"низко" 0.00976721471593684 0.00546776751052545 0 0 0 0.00373343289154377 0 0.00404514380486226
"новое" 0.00651147647729123 0.00546776751052545 0 0 0 0.00560014933731566 0 0.00404514380486226
"новом" 0.00325573823864561 0 0.0123479656726554 0 0 0.00373343289154377 0 0.00809028760972453
"новых" 0.00325573823864561 0.00546776751052545 0.0185219485089831 0.00352373233729166 0 0.00186671644577189 0 0
"нравственный" 0.0130229529545825 0 0.00617398283632772 0 0 0.00373343289154377 0 0
"обо" 0.00976721471593684 0.00546776751052545 0 0 0 0.00186671644577189 0.0173445494753274 0
"обстоятельство" 0 0.00546776751052545 0 0 0 0.00746686578308755 0 0.00809028760972453
"обыкновенный" 0 0.00546776751052545 0.00617398283632772 0 0 0.00373343289154377 0.0260168242129911 0
"обязан" 0.0195344294318737 0 0 0 0 0 0.00867227473766369 0
"обязаны" 0.00976721471593684 0.00546776751052545 0 0 0 0.00373343289154377 0 0.00404514380486226
"оглядел" 0 0 0 0.0246661263610416 0 0 0 0
"оглянулась" 0.00325573823864561 0.00546776751052545 0 0 0 0.00186671644577189 0 0.0161805752194491
"огня" 0.00976721471593684 0 0.0123479656726554 0.00704746467458332 0 0 0 0
"ожидал" 0 0 0.0123479656726554 0 0.0179436569172797 0.00186671644577189 0.0260168242129911 0
"оказалось" 0.00651147647729123 0.00546776751052545 0 0 0 0.00373343289154377 0.00867227473766369 0.00404514380486226
"оказывается" 0 0.0164033025315764 0 0 0 0.00746686578308755 0 0
"окнами" 0.00325573823864561 0.00546776751052545 0.00617398283632772 0.00704746467458332 0 0.00186671644577189 0.00867227473766369 0
"оленькой" 0 0 0 0 0 0.0130670151204032 0 0
"омарен" 0 0 0 0 0 0 0 0.0283160066340358
"опустил" 0 0 0.00617398283632772 0.00352373233729166 0.0179436569172797 0.00186671644577189 0 0.0121354314145868
"оскорбление" 0 0 0 0 0 0.00746686578308755 0 0.0121354314145868
"основании" 0.00651147647729123 0.00546776751052545 0.00617398283632772 0 0 0.00373343289154377 0.00867227473766369 0
"особенного" 0.00325573823864561 0.0109355350210509 0.00617398283632772 0 0.0179436569172797 0.00373343289154377 0 0
"особенное" 0 0.0109355350210509 0.00617398283632772 0 0 0.00560014933731566 0 0.00404514380486226
"особенности" 0 0 0 0.00704746467458332 0 0.00186671644577189 0.0173445494753274 0.00809028760972453
"остальное" 0.00651147647729123 0 0.00617398283632772 0 0 0.00560014933731566 0 0.00404514380486226
"отвечаю" 0 0.0164033025315764 0.00617398283632772 0.00704746467458332 0 0.00186671644577189 0 0
"отвращение" 0.00651147647729123 0.0109355350210509 0.0123479656726554 0 0 0.00186671644577189 0 0
"отдам" 0.00976721471593684 0 0 0 0 0.00373343289154377 0.00867227473766369 0.00404514380486226
"отдать" 0.00651147647729123 0.00546776751052545 0 0.00352373233729166 0 0.00560014933731566 0 0
"отказаться" 0.00325573823864561 0 0 0 0 0.00933358222885944 0 0.00404514380486226
"ошибки" 0.00651147647729123 0.00546776751052545 0 0 0 0.00560014933731566 0 0.00404514380486226
"пал" 0.00325573823864561 0 0.0246959313453109 0 0 0.00186671644577189 0 0.00404514380486226
"пантелея" 0 0 0 0.0246661263610416 0 0 0 0
"пара" 0.00325573823864561 0 0 0.010571197011875 0 0.00560014933731566 0 0
"пару" 0 0 0.00617398283632772 0.00704746467458332 0 0.00746686578308755 0 0
"паук" 0 0 0 0 0 0 0 0.0283160066340358
"первое" 0.00325573823864561 0.0109355350210509 0.0185219485089831 0 0 0.00186671644577189 0 0
"перестала" 0.00325573823864561 0 0 0.00704746467458332 0 0 0.0260168242129911 0.00404514380486226
"песни" 0 0 0 0.00352373233729166 0 0 0 0.0242708628291736
"петербурга" 0.0162786911932281 0 0 0 0 0.00373343289154377 0 0
"пива" 0 0.00546776751052545 0.0246959313453109 0 0 0 0.00867227473766369 0.00404514380486226
"пикник" 0.0227901676705193 0 0 0 0 0 0 0
"писем" 0 0.0109355350210509 0 0 0 0.00560014933731566 0 0.00809028760972453
"платить" 0 0 0 0.00352373233729166 0 0.00560014933731566 0.0260168242129911 0
"племянник" 0 0 0 0.0140949293491666 0 0 0.0260168242129911 0
"плечах" 0 0.00546776751052545 0.00617398283632772 0.00704746467458332 0 0.00186671644577189 0.0173445494753274 0
"повалился" 0.00325573823864561 0 0.0123479656726554 0 0 0.00746686578308755 0 0
"повернула" 0.00651147647729123 0 0 0 0 0.00186671644577189 0.0173445494753274 0.00809028760972453
"погоду" 0.00976721471593684 0 0 0 0 0.00746686578308755 0 0
"подали" 0.0130229529545825 0 0.00617398283632772 0 0 0.00373343289154377 0 0
"поднимая" 0.00325573823864561 0 0 0.00704746467458332 0 0.00560014933731566 0.00867227473766369 0
"подумав" 0 0 0.0123479656726554 0.00352373233729166 0 0.00373343289154377 0.00867227473766369 0.00404514380486226
"поеду" 0.00325573823864561 0.00546776751052545 0.00617398283632772 0 0 0.00560014933731566 0.00867227473766369 0
"пойдешь" 0.00651147647729123 0 0 0 0.0897182845863987 0 0 0
"покажу" 0.00325573823864561 0 0 0.00352373233729166 0.0358873138345595 0.00373343289154377 0 0.00404514380486226
"покой" 0 0 0.0123479656726554 0 0 0.00373343289154377 0.0173445494753274 0.00404514380486226
"получал" 0.00325573823864561 0 0.00617398283632772 0 0.0179436569172797 0.00186671644577189 0.0173445494753274 0.00404514380486226
"помилуй" 0 0 0.00617398283632772 0.0176186616864583 0 0.00186671644577189 0 0
"помнит" 0.00325573823864561 0.0164033025315764 0 0 0 0.00560014933731566 0 0
"помнишь" 0.00651147647729123 0 0 0 0.0179436569172797 0.00373343289154377 0 0.00809028760972453
"помогать" 0.00976721471593684 0.00546776751052545 0 0.00704746467458332 0 0 0.00867227473766369 0
"помолился" 0 0 0.0123479656726554 0.0140949293491666 0.0179436569172797 0 0 0
"помочь" 0.00976721471593684 0 0 0 0 0.00373343289154377 0.00867227473766369 0.00404514380486226
"понимала" 0.00325573823864561 0 0 0 0 0.00746686578308755 0.00867227473766369 0.00404514380486226
"понимая" 0.00325573823864561 0 0 0.0140949293491666 0.0179436569172797 0 0 0.00404514380486226
"поняла" 0.00325573823864561 0 0 0 0 0.00746686578308755 0 0.00809028760972453
"понятия" 0 0 0.0246959313453109 0 0 0.00560014933731566 0 0
"попал" 0 0 0.0123479656726554 0.00352373233729166 0 0.00560014933731566 0 0.00404514380486226
"попугая" 0 0 0 0 0 0.0130670151204032 0 0
"порах" 0.00325573823864561 0 0 0.00352373233729166 0.0179436569172797 0.00186671644577189 0 0.0121354314145868
"послушать" 0 0 0.0123479656726554 0 0 0.00746686578308755 0 0.00404514380486226
"посмотри" 0.00651147647729123 0.00546776751052545 0 0 0 0.00186671644577189 0 0.0121354314145868
"постоял" 0.00976721471593684 0 0 0.00352373233729166 0 0.00560014933731566 0 0
"потихоньку" 0 0.00546776751052545 0.0123479656726554 0.010571197011875 0 0 0.00867227473766369 0
"походила" 0 0.00546776751052545 0 0.00704746467458332 0 0.00746686578308755 0 0
"похожа" 0.00325573823864561 0.0109355350210509 0.00617398283632772 0.00704746467458332 0 0 0.00867227473766369 0
"похожим" 0.00651147647729123 0 0.00617398283632772 0.0140949293491666 0 0 0 0
"прекрасной" 0.00651147647729123 0 0.00617398283632772 0.00352373233729166 0 0.00373343289154377 0 0.00404514380486226
"прекрасный" 0.00651147647729123 0.0218710700421018 0 0 0 0 0 0.00404514380486226
"прикажете" 0.00325573823864561 0 0 0 0.0179436569172797 0.00746686578308755 0 0.00404514380486226
"прислал" 0.00325573823864561 0 0 0.00352373233729166 0 0.00560014933731566 0.00867227473766369 0.00404514380486226
"прислуги" 0 0.0109355350210509 0 0 0 0.00560014933731566 0.0173445494753274 0
"причина" 0.00651147647729123 0 0.00617398283632772 0 0 0.00560014933731566 0 0.00404514380486226
"приятели" 0.0130229529545825 0 0.0123479656726554 0 0 0.00186671644577189 0 0
"приятеля" 0.00976721471593684 0 0.0123479656726554 0 0 0.00373343289154377 0 0
"проехала" 0.00325573823864561 0 0 0.0140949293491666 0 0 0 0.00809028760972453
"прожить" 0.00325573823864561 0 0.00617398283632772 0 0.0358873138345595 0.00186671644577189 0 0.00809028760972453
"пройти" 0.00325573823864561 0 0 0 0 0.00560014933731566 0 0.0121354314145868
"пространство" 0.00325573823864561 0 0 0.00704746467458332 0 0.00186671644577189 0.00867227473766369 0.00809028760972453
"пряник" 0 0 0 0.0246661263610416 0 0 0 0
"публике" 0 0.0164033025315764 0 0 0 0.00373343289154377 0 0.00809028760972453
"публики" 0 0.0109355350210509 0 0 0 0.00186671644577189 0 0.0161805752194491
"пятьдесят" 0 0.0109355350210509 0 0.00352373233729166 0 0.00186671644577189 0 0.0121354314145868
"пятьсот" 0.00976721471593684 0 0.0185219485089831 0 0 0.00186671644577189 0 0
"равнодушие" 0 0.0109355350210509 0.0123479656726554 0.00704746467458332 0 0.00186671644577189 0 0
"радостью" 0.00651147647729123 0.00546776751052545 0.00617398283632772 0.00352373233729166 0 0.00186671644577189 0 0.00404514380486226
"разбойник" 0 0 0 0.00352373233729166 0.0897182845863987 0.00186671644577189 0 0
"раздался" 0.00976721471593684 0 0 0.00704746467458332 0 0.00186671644577189 0 0.00404514380486226
"раздумье" 0.0162786911932281 0 0 0.00352373233729166 0 0 0 0.00404514380486226
"раннее" 0.00651147647729123 0 0 0.00704746467458332 0 0.00373343289154377 0.00867227473766369 0
"раны" 0 0 0 0 0 0.00746686578308755 0.0173445494753274 0.00404514380486226
"ребенок" 0.00651147647729123 0.0164033025315764 0.00617398283632772 0.00352373233729166 0 0 0 0
"рев" 0 0 0 0.00352373233729166 0 0.0112002986746313 0 0
"резко" 0.00325573823864561 0.00546776751052545 0.0123479656726554 0.00352373233729166 0 0.00373343289154377 0 0
"реке" 0.00651147647729123 0 0 0.00704746467458332 0.0358873138345595 0 0.00867227473766369 0
"речка" 0.0130229529545825 0 0 0.00704746467458332 0 0 0.00867227473766369 0
"решать" 0.00651147647729123 0 0 0 0 0.00560014933731566 0.0173445494753274 0
"решился" 0.00651147647729123 0 0 0.00704746467458332 0 0.00560014933731566 0 0
"романе" 0 0 0 0 0 0.0130670151204032 0 0
"румянец" 0 0 0 0 0.0179436569172797 0.00373343289154377 0.00867227473766369 0.0121354314145868
"русский" 0.00651147647729123 0 0 0.00704746467458332 0 0.00186671644577189 0 0.00809028760972453
"садился" 0.0130229529545825 0 0.00617398283632772 0 0 0.00186671644577189 0 0.00404514380486226
"садитесь" 0 0.00546776751052545 0.00617398283632772 0 0 0.00746686578308755 0.00867227473766369 0
"самойленку" 0.0227901676705193 0 0 0 0 0 0 0
"самолюбие" 0.00325573823864561 0 0 0 0 0.00933358222885944 0.00867227473766369 0
"светилась" 0 0.00546776751052545 0 0 0.0358873138345595 0.00186671644577189 0.00867227473766369 0.00809028760972453
"свинья" 0 0 0 0 0.0538309707518392 0.00746686578308755 0 0
"сделает" 0.00651147647729123 0.0109355350210509 0.00617398283632772 0 0 0.00186671644577189 0.00867227473766369 0
"семьи" 0.00651147647729123 0.0164033025315764 0 0 0 0.00186671644577189 0 0.00404514380486226
"сердитесь" 0 0.00546776751052545 0 0 0 0.00560014933731566 0 0.0121354314145868
"сердишься" 0.00651147647729123 0 0 0.00352373233729166 0.0358873138345595 0 0 0.00809028760972453
"сердцем" 0.00976721471593684 0.00546776751052545 0.0123479656726554 0 0 0 0.00867227473766369 0
"серый" 0 0.0109355350210509 0.00617398283632772 0.00352373233729166 0 0.00560014933731566 0 0
"серьезные" 0.00325573823864561 0.0109355350210509 0 0.00704746467458332 0 0.00186671644577189 0.00867227473766369 0
