"gener_aliceai_official" "gener_chatgpt5_official" "gener_chatgpt5_peasants1" "gener_chatgpt5_peasants2" "gener_gigachat_official" "gener_gigachat_peasants" "gener_saiga_official" "gener_saiga_peasants" "gener_yandex.api_official" "gener_yandex.api_peasants" "natur_gogol_nos" "natur_gogol_shinel" "natur_goncharov_istoriya1" "natur_goncharov_istoriya2" "natur_goncharov_istoriya3" "natur_turgenev_zapiski1" "natur_turgenev_zapiski2" "natur_turgenev_zapiski3" "natur_turgenev_zapiski4"
"шее" 0 0 0.029219830524983 0 0 0 0 0 0 0 0 0.00985901607019619 0.00999200639488409 0 0 0 0.00945626477541371 0.00694540908459508 0.00956571647216376
"шепот" 0 0 0 0.0285823170731707 0 0 0 0.0575771533855366 0 0 0 0 0 0 0 0 0 0 0
"школе" 0 0 0.00973994350832765 0.00952743902439024 0 0.0154332896056795 0 0.0115154306771073 0 0.0212494687632809 0 0 0 0 0 0 0 0 0
"шляпу" 0 0 0 0 0.00782472613458529 0 0 0.0115154306771073 0.0175577210078132 0 0.0129433083096039 0 0 0 0 0 0 0.00694540908459508 0.0191314329443275
"шума" 0 0 0 0 0.00782472613458529 0.0154332896056795 0 0 0 0 0 0 0 0 0.0114731528223956 0 0.00945626477541371 0.00694540908459508 0.0191314329443275
"эпохи" 0.0183755972069092 0 0 0 0.0234741784037559 0.00771664480283973 0.0200621927976728 0 0 0.00708315625442697 0 0 0 0 0 0 0 0 0
"этап" 0.0551267916207277 0 0 0 0.00782472613458529 0 0.0100310963988364 0.0230308613542146 0 0.00708315625442697 0 0 0 0 0 0 0 0 0
"ярмарки" 0 0 0.00973994350832765 0.00952743902439024 0 0.0154332896056795 0 0.0115154306771073 0 0.0141663125088539 0 0 0.00999200639488409 0 0 0 0 0 0
"iii" 0 0.0175162024873008 0 0 0 0.00771664480283973 0.0200621927976728 0 0.0175577210078132 0 0.0129433083096039 0 0 0.0111111111111111 0 0 0 0 0
"авось" 0 0 0 0 0 0 0 0 0 0 0.0258866166192079 0 0 0.0111111111111111 0 0.0104286161226405 0.0189125295508274 0.00694540908459508 0
"агафья" 0 0 0 0 0 0.0154332896056795 0 0.0575771533855366 0 0 0 0 0 0 0 0 0 0 0
"александру" 0 0 0 0 0.00782472613458529 0 0.0100310963988364 0 0 0 0 0 0.0199840127897682 0 0.0344194584671868 0 0 0 0
"андреич" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0669600153051464
"аромат" 0 0 0.00973994350832765 0 0 0 0.0100310963988364 0.0230308613542146 0.00877886050390659 0.00708315625442697 0 0 0.00999200639488409 0 0 0 0 0 0
"бабушка" 0 0 0.0194798870166553 0 0 0 0 0.0460617227084293 0 0 0 0 0 0 0 0 0.00945626477541371 0 0
"барский" 0 0 0.029219830524983 0.0285823170731707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00956571647216376
"батя" 0 0 0.0389597740333106 0.0285823170731707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"бей" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00945626477541371 0 0.0573942988329826
"белой" 0 0 0 0.00952743902439024 0.00782472613458529 0 0 0 0 0 0.0129433083096039 0.00985901607019619 0 0 0 0.0104286161226405 0 0.0138908181691902 0
"беспокоиться" 0 0 0 0 0 0 0 0 0 0 0.0129433083096039 0.00985901607019619 0 0 0 0 0.0283687943262411 0.00694540908459508 0.00956571647216376
"благодарили" 0 0 0 0 0 0.0385832240141986 0 0 0.00877886050390659 0.00708315625442697 0 0 0 0 0 0 0 0 0
"благодарности" 0.0183755972069092 0 0 0 0.00782472613458529 0.0154332896056795 0 0 0.00877886050390659 0 0.0129433083096039 0 0 0 0 0 0.00945626477541371 0 0
"благодарностью" 0 0 0 0 0.00782472613458529 0.0231499344085192 0 0 0 0.0141663125088539 0 0 0 0 0 0 0.00945626477541371 0 0
"благородие" 0 0.0175162024873008 0 0.0571646341463415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"блеск" 0 0 0 0 0.00782472613458529 0.00771664480283973 0.0100310963988364 0.0115154306771073 0 0 0 0 0 0 0.0229463056447912 0 0 0.00694540908459508 0
"богатого" 0 0 0 0 0.0312989045383412 0 0 0 0 0.00708315625442697 0 0 0.00999200639488409 0 0 0 0 0.00694540908459508 0
"боли" 0 0 0 0 0.0312989045383412 0 0.0100310963988364 0 0 0 0.0129433083096039 0 0 0 0 0 0 0.00694540908459508 0
"брал" 0 0 0 0.0285823170731707 0.00782472613458529 0 0 0 0 0 0 0.0197180321403924 0 0 0 0 0 0 0.00956571647216376
"братец" 0 0 0 0 0 0 0 0 0 0 0.0258866166192079 0 0.0499600319744205 0 0 0 0 0 0
"будней" 0 0 0 0 0.0391236306729265 0.00771664480283973 0 0.0115154306771073 0 0 0 0 0 0 0 0 0 0 0
"будни" 0.0367511944138184 0 0 0 0.00782472613458529 0 0.0100310963988364 0 0 0.0141663125088539 0 0 0.00999200639488409 0 0 0 0 0 0
"будущим" 0 0 0 0 0 0.0154332896056795 0.0200621927976728 0.0230308613542146 0 0 0 0 0 0.0111111111111111 0 0 0 0 0
"важных" 0 0 0 0 0.00782472613458529 0 0.050155481994182 0 0 0.00708315625442697 0 0 0 0 0 0 0 0 0
"васильевича" 0 0 0 0 0.0312989045383412 0.00771664480283973 0 0.0115154306771073 0 0 0 0 0 0 0 0.0104286161226405 0 0 0
"ведомства" 0 0 0 0 0.0391236306729265 0 0.0200621927976728 0 0 0 0 0 0 0 0 0 0 0 0
"великого" 0.0183755972069092 0 0 0 0.0156494522691706 0 0.0100310963988364 0 0.0175577210078132 0 0 0 0 0 0 0 0.00945626477541371 0 0
"величием" 0 0 0 0 0.00782472613458529 0 0 0 0.0526731630234396 0 0 0 0 0 0 0 0 0 0
"вера" 0 0 0.00973994350832765 0 0 0.0154332896056795 0.0100310963988364 0 0.0175577210078132 0.00708315625442697 0 0 0 0 0 0 0 0 0
"верность" 0.110253583241455 0 0 0 0 0 0 0 0.00877886050390659 0 0 0 0 0 0 0 0 0 0
"верстах" 0 0 0 0.00952743902439024 0 0 0 0 0 0 0 0 0.00999200639488409 0 0 0.0104286161226405 0.00945626477541371 0.00694540908459508 0.0191314329443275
"весёлые" 0 0.0175162024873008 0 0 0 0.0154332896056795 0 0.0115154306771073 0.00877886050390659 0.0141663125088539 0 0 0 0 0 0 0 0 0
"весне" 0 0 0.0389597740333106 0 0 0 0 0.0230308613542146 0 0.00708315625442697 0 0 0 0 0 0 0 0 0
"взад" 0 0 0 0 0 0 0 0 0 0 0.0129433083096039 0 0.00999200639488409 0 0.0229463056447912 0 0 0.0138908181691902 0.00956571647216376
"взяли" 0 0 0 0.0190548780487805 0 0 0 0 0 0 0 0.00985901607019619 0.00999200639488409 0 0 0 0.0189125295508274 0 0.00956571647216376
"висел" 0 0.0175162024873008 0.00973994350832765 0.00952743902439024 0 0 0 0 0 0 0 0.00985901607019619 0 0 0 0 0 0.0138908181691902 0.00956571647216376
"висели" 0 0 0 0 0 0 0.0200621927976728 0.0115154306771073 0 0 0.0129433083096039 0.00985901607019619 0 0 0 0 0 0 0.0191314329443275
"витрины" 0.0735023888276369 0 0 0 0.00782472613458529 0 0 0 0.0175577210078132 0 0 0 0 0 0 0 0 0 0
"владимирыч" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.066193853427896 0 0
"вниз" 0 0 0.00973994350832765 0 0.00782472613458529 0 0 0 0 0 0 0 0.00999200639488409 0 0 0 0.00945626477541371 0.0208362272537852 0
"вниманием" 0 0 0 0 0.00782472613458529 0 0 0 0.00877886050390659 0.00708315625442697 0 0 0 0 0 0.0104286161226405 0.0189125295508274 0 0.00956571647216376
"возникла" 0 0 0 0 0.0156494522691706 0 0.0300932891965092 0 0.0175577210078132 0 0 0 0 0 0 0 0 0 0
"вопросов" 0 0.0175162024873008 0 0 0 0 0.0200621927976728 0.0230308613542146 0.00877886050390659 0 0 0 0 0.0111111111111111 0 0 0 0 0
"вошла" 0 0 0 0 0.0156494522691706 0.0154332896056795 0 0 0 0 0 0 0 0 0.0114731528223956 0 0.00945626477541371 0 0.00956571647216376
"вскрикнул" 0 0 0.00973994350832765 0 0 0 0 0 0 0 0.0129433083096039 0.0295770482105886 0 0 0 0.0104286161226405 0.00945626477541371 0 0
"встретила" 0.0367511944138184 0.0175162024873008 0 0.00952743902439024 0 0.00771664480283973 0 0.0115154306771073 0 0 0 0 0 0 0 0 0 0 0.00956571647216376
"второй" 0 0.0175162024873008 0 0 0.00782472613458529 0.00771664480283973 0 0 0 0 0 0 0 0 0.0114731528223956 0.0104286161226405 0.00945626477541371 0.00694540908459508 0
"входе" 0 0.0350324049746015 0 0 0 0 0 0 0 0 0.0258866166192079 0 0 0 0 0 0.0189125295508274 0 0.00956571647216376
"вчерашнего" 0 0 0 0.00952743902439024 0.0156494522691706 0 0 0 0 0 0.0258866166192079 0 0 0 0 0.0104286161226405 0 0 0.00956571647216376
"выглядел" 0 0 0.00973994350832765 0.00952743902439024 0.0234741784037559 0.00771664480283973 0 0.0115154306771073 0 0 0 0 0 0 0 0 0 0 0
"выгоды" 0 0.0175162024873008 0 0 0 0 0 0 0.00877886050390659 0 0.0129433083096039 0.00985901607019619 0 0 0 0 0.0189125295508274 0 0.00956571647216376
"вызвало" 0 0 0 0 0.00782472613458529 0.0154332896056795 0.0300932891965092 0 0 0.00708315625442697 0 0 0 0 0 0 0 0 0
"выпить" 0 0.0175162024873008 0 0 0 0 0 0 0.0175577210078132 0 0 0.0197180321403924 0.00999200639488409 0 0 0.0104286161226405 0 0 0
"выполнял" 0 0 0 0 0.0156494522691706 0 0 0.0115154306771073 0.0351154420156264 0 0 0 0 0 0 0 0 0 0
"выражением" 0 0 0 0 0 0 0 0 0.00877886050390659 0 0.0129433083096039 0 0.0199840127897682 0.0111111111111111 0 0 0 0.00694540908459508 0.00956571647216376
"выход" 0 0 0 0 0.0234741784037559 0.00771664480283973 0 0 0.00877886050390659 0.0141663125088539 0 0 0 0 0 0 0 0 0
"выходит" 0 0 0 0 0 0 0 0 0 0.0141663125088539 0 0 0 0.0222222222222222 0.0114731528223956 0 0 0.00694540908459508 0.00956571647216376
"выяснилось" 0 0 0 0 0.0312989045383412 0.0154332896056795 0.0100310963988364 0 0 0 0 0 0 0 0 0 0 0 0
"герой" 0 0 0 0 0.0234741784037559 0.0154332896056795 0 0 0 0 0 0 0 0.0111111111111111 0.0114731528223956 0 0 0 0
"глубокое" 0.0183755972069092 0 0 0 0 0 0.0300932891965092 0 0.00877886050390659 0 0 0 0 0 0 0 0 0.0138908181691902 0
"глухо" 0 0 0 0 0 0 0 0 0 0 0 0 0.0199840127897682 0 0 0 0 0.0347270454229754 0
"глянул" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0283687943262411 0.00694540908459508 0.0286971494164913
"гм" 0 0 0 0 0 0 0 0 0 0 0.0388299249288118 0 0 0 0 0 0 0 0.0382628658886551
"голод" 0 0 0.00973994350832765 0.0190548780487805 0.00782472613458529 0.0154332896056795 0 0 0 0 0 0 0.00999200639488409 0 0 0 0 0 0
"гордился" 0.0367511944138184 0 0 0 0 0 0 0 0.043894302519533 0 0 0 0 0 0 0 0 0 0
"горизонты" 0 0 0 0 0.0234741784037559 0 0.0300932891965092 0 0 0.00708315625442697 0 0 0 0 0 0 0 0 0
"горшок" 0 0 0.00973994350832765 0 0 0 0.0100310963988364 0 0 0 0 0 0 0 0 0.0417144644905621 0 0 0.00956571647216376
"горячий" 0 0 0.00973994350832765 0 0.00782472613458529 0 0.0100310963988364 0.0115154306771073 0 0.00708315625442697 0 0 0 0 0 0 0.0189125295508274 0 0
"господ" 0 0 0.00973994350832765 0.00952743902439024 0 0.00771664480283973 0 0 0 0 0.0129433083096039 0.00985901607019619 0 0 0 0 0.00945626477541371 0 0.00956571647216376
"господином" 0 0 0 0.00952743902439024 0.0234741784037559 0 0 0 0 0 0 0.00985901607019619 0 0 0 0.0104286161226405 0.00945626477541371 0 0
"господский" 0 0 0.0194798870166553 0.00952743902439024 0 0 0 0 0 0 0 0 0 0 0 0.0208572322452811 0 0.00694540908459508 0.00956571647216376
"государства" 0 0 0 0 0.0234741784037559 0 0 0 0.0263365815117198 0 0.0129433083096039 0 0 0 0 0 0 0 0
"гриша" 0 0 0 0 0.00782472613458529 0 0 0.0690925840626439 0 0 0 0 0 0 0 0 0 0 0
"гроза" 0 0 0.00973994350832765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00694540908459508 0.0478285823608188
"грудь" 0 0.0175162024873008 0 0 0 0 0 0 0 0 0 0.00985901607019619 0.0199840127897682 0.0111111111111111 0.0114731528223956 0 0 0.00694540908459508 0
"густые" 0 0 0.00973994350832765 0 0 0 0 0.0115154306771073 0 0.0212494687632809 0 0 0 0 0 0.0104286161226405 0.00945626477541371 0 0
"давеча" 0 0 0 0.00952743902439024 0 0 0 0 0 0 0 0 0.0199840127897682 0.0222222222222222 0.0229463056447912 0 0 0 0
"дадут" 0 0 0 0.0476371951219512 0 0 0 0 0 0 0 0 0 0.0111111111111111 0 0 0.00945626477541371 0 0
"дайте" 0 0 0 0 0 0 0 0 0 0 0 0.00985901607019619 0.00999200639488409 0.0111111111111111 0.0344194584671868 0 0.00945626477541371 0 0
"далёкой" 0 0 0 0 0.00782472613458529 0.00771664480283973 0 0 0 0.0354157812721349 0 0 0 0 0 0 0 0 0
"двенадцати" 0 0 0 0.0190548780487805 0 0.00771664480283973 0 0 0 0 0 0 0.00999200639488409 0 0 0.0104286161226405 0 0.00694540908459508 0.00956571647216376
"дворовый" 0 0 0 0.0190548780487805 0 0 0 0 0 0 0.0258866166192079 0 0 0 0 0.0208572322452811 0 0.00694540908459508 0
"девять" 0.0735023888276369 0.0175162024873008 0 0 0 0 0.0100310963988364 0 0 0 0 0 0 0 0.0114731528223956 0 0 0 0
"действие" 0 0 0 0 0.00782472613458529 0 0 0.0230308613542146 0 0 0 0.0197180321403924 0 0 0.0114731528223956 0 0.00945626477541371 0 0
"действовать" 0 0 0 0 0.0234741784037559 0 0.0300932891965092 0 0 0 0 0 0 0 0 0 0 0 0.00956571647216376
"делается" 0 0 0 0 0 0 0 0 0 0 0.0129433083096039 0.00985901607019619 0 0.0111111111111111 0.0229463056447912 0.0104286161226405 0 0.00694540908459508 0
"делопроизводства" 0.110253583241455 0 0 0 0.00782472613458529 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"деревенских" 0 0 0 0 0 0 0 0.0115154306771073 0 0.0283326250177079 0 0 0.0199840127897682 0 0 0 0 0 0
"деревенского" 0 0 0 0 0 0.0231499344085192 0 0.0115154306771073 0 0.00708315625442697 0 0 0 0.0222222222222222 0 0 0 0 0
"деревянный" 0 0.0175162024873008 0 0.00952743902439024 0 0.00771664480283973 0 0 0 0.0141663125088539 0.0129433083096039 0 0 0 0 0.0104286161226405 0 0 0
"держала" 0 0.0175162024873008 0.029219830524983 0.0190548780487805 0 0 0 0 0.00877886050390659 0 0 0 0 0 0 0 0 0 0
"держаться" 0 0 0.00973994350832765 0.00952743902439024 0 0.0231499344085192 0.0200621927976728 0 0 0 0 0 0 0 0 0 0 0 0
"детстве" 0 0.0350324049746015 0.0194798870166553 0 0 0.00771664480283973 0 0 0 0 0 0 0.0199840127897682 0 0 0 0 0 0
"деятельности" 0 0 0 0 0.0156494522691706 0 0.0200621927976728 0 0.00877886050390659 0 0 0 0 0.0111111111111111 0 0.0104286161226405 0 0 0
"дичи" 0 0 0 0 0 0 0 0 0 0 0 0 0.0199840127897682 0 0 0.0104286161226405 0 0.0208362272537852 0.00956571647216376
"доброго" 0 0 0 0 0.00782472613458529 0 0 0 0 0 0 0 0.00999200639488409 0.0111111111111111 0.0229463056447912 0.0208572322452811 0 0 0
"доброта" 0 0 0 0 0.00782472613458529 0 0 0 0.0175577210078132 0.0212494687632809 0 0 0 0 0 0.0104286161226405 0 0 0
"дожди" 0 0 0.0194798870166553 0.00952743902439024 0 0.0231499344085192 0 0 0 0.00708315625442697 0 0 0 0 0 0 0 0 0
"документ" 0 0.0175162024873008 0 0 0.0391236306729265 0 0.0100310963988364 0 0 0 0 0 0 0 0 0 0 0 0
"документами" 0.110253583241455 0 0 0 0 0 0 0 0.00877886050390659 0 0 0 0 0 0 0 0 0 0
"доложить" 0.0367511944138184 0 0.00973994350832765 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00945626477541371 0.00694540908459508 0.0191314329443275
"дорог" 0 0 0 0 0 0.00771664480283973 0.0300932891965092 0.0115154306771073 0 0.00708315625442697 0 0.00985901607019619 0 0 0 0 0 0 0
"достоинства" 0.0183755972069092 0 0 0 0.00782472613458529 0 0 0 0 0 0.0258866166192079 0 0 0 0 0 0 0.0208362272537852 0
"достоинством" 0 0 0 0 0 0 0 0 0.0351154420156264 0 0 0 0 0 0 0.0104286161226405 0.00945626477541371 0 0.00956571647216376
"доходов" 0 0 0 0 0.054773082942097 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"дров" 0 0 0.00973994350832765 0 0 0.00771664480283973 0 0.0230308613542146 0 0.00708315625442697 0 0 0 0 0 0 0 0.00694540908459508 0.00956571647216376
"думая" 0.0551267916207277 0 0 0 0 0.00771664480283973 0 0 0 0 0 0.00985901607019619 0 0.0111111111111111 0.0114731528223956 0 0 0 0
"дурак" 0 0 0 0 0 0 0 0 0 0 0.0388299249288118 0.00985901607019619 0 0 0 0 0 0 0.0286971494164913
"едой" 0 0 0 0 0 0.0154332896056795 0 0 0.00877886050390659 0.0283326250177079 0 0 0 0 0 0 0 0 0
"ермил" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0486178635921656 0
"жарко" 0 0 0.00973994350832765 0.00952743902439024 0 0.00771664480283973 0 0 0 0 0 0 0.0199840127897682 0 0.0114731528223956 0.0104286161226405 0 0 0
"желал" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0111111111111111 0 0.0104286161226405 0.00945626477541371 0.0138908181691902 0.0191314329443275
"женат" 0 0 0 0.00952743902439024 0 0 0 0 0.00877886050390659 0 0 0 0.00999200639488409 0 0.0114731528223956 0 0.0189125295508274 0.00694540908459508 0
"живым" 0 0.0350324049746015 0 0 0.00782472613458529 0.00771664480283973 0.0300932891965092 0 0 0 0 0 0 0 0 0 0 0 0
"жилина" 0 0 0 0 0.0234741784037559 0.0308665792113589 0 0 0 0 0 0 0 0 0 0 0 0 0
"журналы" 0 0.0350324049746015 0 0 0.00782472613458529 0 0.0200621927976728 0 0.0175577210078132 0 0 0 0 0 0 0 0 0 0
"забор" 0 0 0.00973994350832765 0 0 0 0 0.0230308613542146 0 0 0 0 0 0.0222222222222222 0 0.0104286161226405 0 0 0.00956571647216376
"заботой" 0 0 0 0 0 0.0154332896056795 0 0 0.0263365815117198 0.0141663125088539 0 0 0 0 0 0 0 0 0
"забывай" 0 0 0.0194798870166553 0 0 0.00771664480283973 0.0100310963988364 0 0 0 0 0 0.0199840127897682 0 0 0.0104286161226405 0 0 0
"заключалась" 0 0 0 0 0.00782472613458529 0 0.0300932891965092 0 0.0175577210078132 0.00708315625442697 0 0 0 0 0 0 0 0 0
"замер" 0 0 0 0.00952743902439024 0.0156494522691706 0 0 0 0 0.00708315625442697 0 0 0 0 0 0.0104286161226405 0 0.00694540908459508 0.00956571647216376
"заметно" 0 0 0 0.0190548780487805 0.00782472613458529 0 0 0 0 0 0.0129433083096039 0 0 0 0.0229463056447912 0 0.00945626477541371 0 0
"занимала" 0.0183755972069092 0 0 0 0.00782472613458529 0 0 0 0.043894302519533 0 0 0 0 0 0 0 0 0 0
"занимали" 0 0 0 0 0 0 0.0100310963988364 0.0115154306771073 0.00877886050390659 0 0.0129433083096039 0 0 0 0 0.0312858483679216 0 0 0
"занят" 0.0183755972069092 0 0 0.00952743902439024 0 0 0 0 0 0 0 0 0 0 0.0344194584671868 0 0 0.0138908181691902 0
"заняты" 0 0.0175162024873008 0.00973994350832765 0 0.00782472613458529 0.00771664480283973 0.0100310963988364 0 0 0.00708315625442697 0 0 0.00999200639488409 0 0 0 0 0 0
"заранее" 0 0 0 0 0.00782472613458529 0.00771664480283973 0 0 0 0 0 0.00985901607019619 0 0.0111111111111111 0.0229463056447912 0 0 0.00694540908459508 0
"заседания" 0 0 0 0 0.00782472613458529 0 0.0601865783930184 0 0 0 0 0 0 0 0 0 0 0 0
"засиживался" 0.110253583241455 0 0 0 0 0 0 0 0.00877886050390659 0 0 0 0 0 0 0 0 0 0
"заслужить" 0.0735023888276369 0 0 0 0.00782472613458529 0 0.0100310963988364 0 0 0 0 0.00985901607019619 0 0 0 0 0 0 0
"заснул" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0208572322452811 0.00945626477541371 0.00694540908459508 0.0286971494164913
"здоровья" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499600319744205 0 0.0114731528223956 0 0 0.00694540908459508 0
"зелени" 0 0 0.00973994350832765 0 0 0.0154332896056795 0 0 0.00877886050390659 0.0141663125088539 0 0 0 0.0111111111111111 0 0 0 0 0
"зелеными" 0 0 0 0 0.00782472613458529 0.00771664480283973 0 0.0230308613542146 0 0 0 0 0 0 0 0 0 0.0138908181691902 0.00956571647216376
"зеркалом" 0 0 0 0 0.0156494522691706 0 0 0 0.00877886050390659 0 0 0.00985901607019619 0.0199840127897682 0 0 0 0 0.00694540908459508 0
"зимнего" 0 0 0 0 0.00782472613458529 0 0.0200621927976728 0.0115154306771073 0 0.0212494687632809 0 0 0 0 0 0 0 0 0
"знакомым" 0 0 0.00973994350832765 0 0.00782472613458529 0.00771664480283973 0 0 0 0 0 0.00985901607019619 0 0.0111111111111111 0 0.0104286161226405 0 0 0.00956571647216376
"зовет" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104286161226405 0 0.0416724545075705 0
"изб" 0 0 0.00973994350832765 0.00952743902439024 0 0.00771664480283973 0 0.0115154306771073 0 0.0212494687632809 0 0 0 0 0 0 0 0 0
"известный" 0 0 0 0 0 0 0.0200621927976728 0 0 0 0 0.0197180321403924 0 0 0 0.0104286161226405 0 0.00694540908459508 0.00956571647216376
"изумлением" 0 0 0 0 0 0 0 0 0 0 0 0 0.00999200639488409 0 0.0229463056447912 0.0104286161226405 0 0.00694540908459508 0.0191314329443275
"ильинична" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.066193853427896 0 0
"имена" 0.0183755972069092 0 0 0.00952743902439024 0 0 0.0100310963988364 0 0.00877886050390659 0 0 0.0197180321403924 0 0 0 0 0 0.00694540908459508 0
"инструменты" 0 0 0 0 0 0.0308665792113589 0 0.034546292031322 0 0 0 0 0 0 0 0 0 0 0
"интересом" 0 0.0175162024873008 0 0 0 0 0.0100310963988364 0.0115154306771073 0.00877886050390659 0.0212494687632809 0 0 0 0 0 0 0 0 0
"интересы" 0.0183755972069092 0 0 0 0 0 0.0401243855953456 0 0 0.00708315625442697 0 0 0 0 0.0114731528223956 0 0 0 0
"интриг" 0 0 0 0 0.00782472613458529 0.00771664480283973 0.050155481994182 0 0 0 0 0 0 0 0 0 0 0 0
"искусством" 0 0 0 0 0 0.0154332896056795 0.0100310963988364 0 0.0263365815117198 0 0 0 0 0 0 0.0104286161226405 0 0 0
"исполнительным" 0.0735023888276369 0 0 0 0 0 0.0100310963988364 0 0.0175577210078132 0 0 0 0 0 0 0 0 0 0
"истину" 0 0 0 0 0.0312989045383412 0 0 0 0 0 0 0 0 0.0222222222222222 0 0 0 0 0.00956571647216376
"какими" 0 0 0 0 0 0.00771664480283973 0 0 0 0 0.0129433083096039 0.0295770482105886 0.00999200639488409 0 0 0 0.00945626477541371 0 0
"калиныча" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0730003128584837 0 0 0
"кареты" 0 0 0.00973994350832765 0.00952743902439024 0.0234741784037559 0 0 0 0 0 0.0129433083096039 0.00985901607019619 0 0 0 0 0 0 0
